,STR Number,Hotel Name,Address 1,Address 2,City,State,Country,Postal Code,Rooms,Market,Sub-Market,Open Date,Original Affiliation,Class,Location,Affiliation,Year/Month Affiliated,Telephone,Latitude,Longitude,coordinates,nearBeach,BeachID,distance
9926,247224,Royal Hotel,21 Canongate,,Jedburgh,ESC,United Kingdom,TD8 6AN,13,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441835863152.0,55.477532,-2.554347,"(55.477532, -2.554347)","[3694, 29.19080188782635]",3694,29.19080188782635
9927,247222,Glenbank House Hotel,Castlegate,,Jedburgh,ESC,United Kingdom,TD8 6BD,6,Scotland Provincial,Scotland South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441835862258.0,55.476541,-2.557818,"(55.476541, -2.557818)","[3694, 29.34046583937107]",3694,29.34046583937107
9928,276870,Kenmore Bank B&B,Oxnam Rd,,Jedburgh,ESC,United Kingdom,TD8 6JJ,12,Scotland Provincial,Scotland South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441835862369.0,55.475522,-2.551891,"(55.475522, -2.551891)","[3694, 29.198751529632947]",3694,29.198751529632947
10035,242532,Red Lion,Ashburton Rd W,Lacock,Lacock,SWE,United Kingdom,,5,Swindon and Wiltshire,Wiltshire Regional,181001.0,Wadworth,Midscale Class,Small Metro/Town,Wadworth,181001.0,441249730456.0,51.41473,-2.121383,"(51.41473, -2.121383)","[3764, 25.514503306890948]",3764,25.514503306890948
10036,242590,George Inn,The Square,,Warminster,SWE,United Kingdom,BA12 6DR,8,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441747860427.0,51.090242,-2.269545,"(51.090242, -2.269545)","[2836, 27.4057135976799]",2836,27.4057135976799
10037,243315,Butt of Sherry,Castle St,,Warminster,SWE,United Kingdom,BA12 6JE,1,Swindon and Wiltshire,Wiltshire Regional,182801.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,182801.0,441747860352.0,51.090523,-2.270704,"(51.090523, -2.270704)","[2836, 27.44537609475277]",2836,27.44537609475277
10038,242747,Spread Eagle Inn,Church Lawn,,Warminster,SWE,United Kingdom,BA12 6QE,5,Swindon and Wiltshire,Wiltshire Regional,181501.0,Independent,Upscale Class,Small Metro/Town,Independent,181501.0,441747840587.0,51.104799,-2.320748,"(51.104799, -2.320748)","[2836, 29.33098034834083]",2836,29.33098034834083
10039,243392,Crown Inn,Market Place,,Westbury,SWE,United Kingdom,BA13 3DE,3,Swindon and Wiltshire,Wiltshire Regional,,Wadworth,Midscale Class,Small Metro/Town,Wadworth,,441985329272.0,51.262639,-2.182658,"(51.262639, -2.182658)","[3764, 29.26093933665707]",3764,29.26093933665707
10041,243227,Tollgate Inn,Ham Green,,Trowbridge,SWE,United Kingdom,BA14 6PX,5,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441225782326.0,51.353358,-2.205198,"(51.353358, -2.205198)","[3764, 24.45411561890487]",3764,24.45411561890487
10042,243291,Old Ham Tree,Ham Green,,Trowbridge,SWE,United Kingdom,BA14 6PY,3,Swindon and Wiltshire,Wiltshire Regional,,Wadworth,Midscale Class,Small Metro/Town,Wadworth,,441225782581.0,51.354434,-2.20418,"(51.354434, -2.20418)","[3764, 24.446417419288252]",3764,24.44641741928825
10043,242816,Fieldways Hotel & Health Club,Hilperton Rd,,Trowbridge,SWE,United Kingdom,BA14 7JP,13,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441225768336.0,51.327444,-2.190576,"(51.327444, -2.190576)","[3764, 26.035927971250228]",3764,26.035927971250228
10044,225772,Hilbury Court Hotel,Hilperton Rd,,Trowbridge,SWE,United Kingdom,BA14 7JW,12,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441225752949.0,51.32464,-2.195288,"(51.32464, -2.195288)","[3764, 25.997272266150997]",3764,25.997272266151
10045,242499,Lion & Fiddle,113 Trowbridge Rd,,Hilperton,SWE,United Kingdom,BA14 7QG,5,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441225776392.0,51.329972,-2.18384,"(51.329972, -2.18384)","[3764, 26.158436805388966]",3764,26.15843680538897
10046,211980,Premier Inn Trowbridge,St Stephens Pl,,Trowbridge,SWE,United Kingdom,BA14 8AH,83,Swindon and Wiltshire,Wiltshire Regional,201312.0,Premier Inn,Economy Class,Small Metro/Town,Premier Inn,202007.0,448715279444.0,51.318162,-2.206832,"(51.318162, -2.206832)","[3764, 25.897594284823374]",3764,25.897594284823374
10047,242817,Polebarn Hotel,9 Roundstone St,,Trowbridge,SWE,United Kingdom,BA14 8DL,13,Swindon and Wiltshire,Wiltshire Regional,197801.0,Independent,Upscale Class,Small Metro/Town,Independent,197801.0,441225777006.0,51.32141,-2.203891,"(51.32141, -2.203891)","[3764, 25.850755324170187]",3764,25.850755324170187
10048,157478,BW Signature Collection The Moonraker Hotel,Trowle,,Trowbridge,SWE,United Kingdom,BA14 9BL,23,Swindon and Wiltshire,Wiltshire Regional,198501.0,Independent,Upper Midscale Class,Suburban,BW Signature Collection,202006.0,441225777393.0,51.326796,-2.228855,"(51.326796, -2.228855)","[3764, 24.786785058059504]",3764,24.786785058059504
10049,242337,Timbrell's Yard,49 St Margarets St,,Bradford On Avon,SWE,United Kingdom,BA15 1DE,17,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441225869492.0,51.346116,-2.252273,"(51.346116, -2.252273)","[3764, 23.153253953391264]",3764,23.153253953391264
10050,172997,Swan Hotel,1 Church St,,Bradford On Avon,SWE,United Kingdom,BA15 1LN,12,Swindon and Wiltshire,Wiltshire Regional,175301.0,Independent,Upper Midscale Class,Suburban,Independent,175301.0,441225868686.0,51.347711,-2.251018,"(51.347711, -2.251018)","[3764, 23.12483356108085]",3764,23.12483356108085
10051,243251,Castle Inn,10 Mount Pleasant,,Bradford On Avon,SWE,United Kingdom,BA15 1SJ,4,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441225865657.0,51.350373,-2.249088,"(51.350373, -2.249088)","[3764, 23.07324533665217]",3764,23.07324533665217
10052,125996,Woolley Grange Hotel,Woolley Green,,Bradford On Avon,SWE,United Kingdom,BA15 1TX,26,Swindon and Wiltshire,Wiltshire Regional,198901.0,Luxury Family Hotels,Upscale Class,Suburban,Luxury Family Hotels,198901.0,441225864705.0,51.352779,-2.235933,"(51.352779, -2.235933)","[3764, 23.415452167145922]",3764,23.41545216714592
10053,151551,Widbrook Grange Hotel,Trowbridge Rd,,Bradford On Avon,SWE,United Kingdom,BA15 1UH,19,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upscale Class,Urban,Independent,,441225864750.0,51.332171,-2.239382,"(51.332171, -2.239382)","[3764, 24.19999954753535]",3764,24.19999954753535
10054,242335,Barge Inn,17 Frome Rd,,Bradford On Avon,SWE,United Kingdom,BA15 2EA,5,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441225863403.0,51.340263,-2.251888,"(51.340263, -2.251888)","[3764, 23.426309750567263]",3764,23.426309750567263
10055,243171,The Kings Arms,42 Monkton Farleigh,,Bradford On Avon,SWE,United Kingdom,BA15 2QH,3,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,201802.0,441225852300.0,51.388143,-2.282615,"(51.388143, -2.282615)","[3764, 20.339610211923077]",3764,20.33961021192308
10056,120358,Best Western Leigh Park Hotel,Leigh Road W,,Bradford On Avon,SWE,United Kingdom,BA15 2RA,38,Swindon and Wiltshire,Wiltshire Regional,,Independent,Midscale Class,Interstate,Best Western,202105.0,441225864885.0,51.355687,-2.244429,"(51.355687, -2.244429)","[3764, 23.002638893190237]",3764,23.00263889319024
10061,199776,Bowood Hotel Spa & Golf Resort,Derry Hill,,Calne,SWE,United Kingdom,SN11 9PQ,43,Swindon and Wiltshire,Wiltshire Regional,200901.0,Independent,Upper Upscale Class,Small Metro/Town,Independent,200901.0,441249822228.0,51.427525,-2.055813,"(51.427525, -2.055813)","[3764, 27.826379576343644]",3764,27.826379576343644
10062,242586,The Conigre,4 Semington Rd,,Melksham,SWE,United Kingdom,SN12 6BZ,8,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441225702229.0,51.36863,-2.138971,"(51.36863, -2.138971)","[3764, 26.275477958550887]",3764,26.275477958550887
10063,154127,Wadworth Kings Arm Hotel,20 Market Pl,,Melksham,SWE,United Kingdom,SN12 6EX,13,Swindon and Wiltshire,Wiltshire Regional,180001.0,Independent,Midscale Class,Small Metro/Town,Wadworth,201505.0,441225707272.0,51.372027,-2.138042,"(51.372027, -2.138042)","[3764, 26.19251213902918]",3764,26.19251213902918
10064,251519,Travelodge Melksham,Commerce Way,,Melksham,SWE,United Kingdom,SN12 6ZE,60,Swindon and Wiltshire,Wiltshire Regional,201712.0,"Travelodge, UK",Economy Class,Small Metro/Town,"Travelodge, UK",202012.0,441225703424.0,51.3549,-2.140541,"(51.3549, -2.140541)","[3764, 26.709596368595243]",3764,26.709596368595243
10065,242588,Well House Manor,48 Spa Rd,,Melksham,SWE,United Kingdom,SN12 7NY,5,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441225708225.0,51.369002,-2.133755,"(51.369002, -2.133755)","[3764, 26.45707065292574]",3764,26.45707065292574
10066,173517,Beechfield House Hotel,Beanacre,,Melksham,SWE,United Kingdom,SN12 7PU,24,Swindon and Wiltshire,Wiltshire Regional,196801.0,Independent,Upper Upscale Class,Suburban,Independent,196801.0,441225703700.0,51.389924,-2.140223,"(51.389924, -2.140223)","[3764, 25.516324187773844]",3764,25.516324187773844
10067,172440,The Shaw Country Hotel,Bath Rd,Shaw,Melksham,SWE,United Kingdom,SN12 8EF,13,Swindon and Wiltshire,Wiltshire Regional,,Independent,Midscale Class,Suburban,Independent,,441225702836.0,51.385995,-2.156204,"(51.385995, -2.156204)","[3764, 25.036916585548575]",3764,25.03691658554857
10068,242587,Pear Tree Inn,Top Lane,,Melksham,SWE,United Kingdom,SN12 8QX,8,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441225704966.0,51.39661,-2.171072,"(51.39661, -2.171072)","[3764, 24.124163855518965]",3764,24.124163855518965
10069,173872,The Methuen Arms,2 High St,,Corsham,SWE,United Kingdom,SN13 0HB,19,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upscale Class,Urban,Independent,,441249717060.0,51.431151,-2.185698,"(51.431151, -2.185698)","[3764, 22.52057831592163]",3764,22.52057831592163
10070,243265,Royal Oak,72 High St,,Corsham,SWE,United Kingdom,SN13 0HF,1,Swindon and Wiltshire,Wiltshire Regional,189901.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,189901.0,441249713607.0,51.433357,-2.184744,"(51.433357, -2.184744)","[3764, 22.49839210212499]",3764,22.49839210212499
10071,157476,Rudloe Arms,Leafy Ln,,Corsham,SWE,United Kingdom,SN13 0LQ,40,Swindon and Wiltshire,Wiltshire Regional,196101.0,Independent,Upscale Class,Suburban,Independent,196101.0,441225810555.0,51.429151,-2.226827,"(51.429151, -2.226827)","[3764, 20.965020886955784]",3764,20.965020886955784
10072,225751,Guyers House Hotel,Guyers Ln,Pickwick,Corsham,SWE,United Kingdom,SN13 0PS,37,Swindon and Wiltshire,Wiltshire Regional,201101.0,Independent,Upper Upscale Class,Small Metro/Town,Independent,201101.0,441249713399.0,51.436142,-2.207046,"(51.436142, -2.207046)","[3764, 21.53966174462019]",3764,21.53966174462019
10073,242334,Northey Arms,Bath Rd,,Corsham,SWE,United Kingdom,SN13 8AE,11,Swindon and Wiltshire,Wiltshire Regional,,Independent,Luxury Class,Small Metro/Town,Independent,,441225742333.0,51.416226,-2.267271,"(51.416226, -2.267271)","[3764, 19.8402118791776]",3764,19.8402118791776
10074,243297,Swan Inn,Kingsdown,,Corsham,SWE,United Kingdom,SN13 8BP,2,Swindon and Wiltshire,Wiltshire Regional,179001.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,179001.0,441225742269.0,51.402263,-2.274251,"(51.402263, -2.274251)","[3764, 20.087487973944242]",3764,20.08748797394424
10079,243132,Crown Inn,Giddeahall,,Chippenham,SWE,United Kingdom,SN14 7ER,9,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441249783889.0,51.471237,-2.204676,"(51.471237, -2.204676)","[3764, 20.790892590825703]",3764,20.790892590825703
10080,136044,The Castle Inn Hotel,4 West St,,Castle Combe,SWE,United Kingdom,SN14 7HP,12,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upscale Class,Suburban,Independent,,441249783030.0,51.49363,-2.228981,"(51.49363, -2.228981)","[3764, 19.369213025578418]",3764,19.369213025578414
10081,129473,The Manor House Hotel,West St,,Chippenham,SWE,United Kingdom,SN14 7HR,48,Swindon and Wiltshire,Wiltshire Regional,194701.0,Independent,Upper Upscale Class,Suburban,Independent,194701.0,441249782206.0,51.493705,-2.232308,"(51.493705, -2.232308)","[3764, 19.228974568140856]",3764,19.228974568140856
10082,242371,The Old House @ Home,The St,,Chippenham,SWE,United Kingdom,SN14 7LT,6,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441454218227.0,51.514201,-2.266662,"(51.514201, -2.266662)","[3764, 17.4858216037993]",3764,17.4858216037993
10083,243150,Crown Inn,Toll Down Way,,Chippenham,SWE,United Kingdom,SN14 8HZ,9,Swindon and Wiltshire,Wiltshire Regional,201401.0,Wadworth,Midscale Class,Small Metro/Town,Wadworth,201401.0,441225891166.0,51.490719,-2.35636,"(51.490719, -2.35636)","[3764, 14.171520194120548]",3764,14.171520194120548
10084,242470,White Hart Inn,Ford,,Chippenham,SWE,United Kingdom,SN14 8RP,11,Swindon and Wiltshire,Wiltshire Regional,,Revere Pub Company,Upscale Class,Small Metro/Town,Revere Pub Company,,441249782213.0,51.472027,-2.230141,"(51.472027, -2.230141)","[3764, 19.72967673192666]",3764,19.72967673192666
10085,263748,Travelodge Chippenham,Foundary Ln,Langley Park,Chippenham,SWE,United Kingdom,SN15 1JB,69,Swindon and Wiltshire,Wiltshire Regional,201908.0,"Travelodge, UK",Economy Class,Small Metro/Town,"Travelodge, UK",202008.0,448719848484.0,51.464135,-2.112776,"(51.464135, -2.112776)","[3764, 24.724218890525997]",3764,24.724218890526
10086,242533,Sign of the Angel Inn,6 Church St,,Chippenham,SWE,United Kingdom,SN15 2LB,5,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441249730230.0,51.416061,-2.122387,"(51.416061, -2.122387)","[3764, 25.438495656852062]",3764,25.438495656852066
10087,263439,The George Inn,4 West St,Lacock,Chippenham,SWE,United Kingdom,SN15 2LH,2,Swindon and Wiltshire,Wiltshire Regional,,Wadworth,Midscale Class,Small Metro/Town,Wadworth,,441249730263.0,51.41534,-2.123439,"(51.41534, -2.123439)","[3764, 25.416456310270203]",3764,25.416456310270203
10088,131117,Best Western Plus Angel Hotel,8 Market Pl,,Chippenham,SWE,United Kingdom,SN15 3HD,50,Swindon and Wiltshire,Wiltshire Regional,175301.0,Best Western,Upper Midscale Class,Suburban,Best Western Plus,202007.0,441249652615.0,51.457709,-2.114799,"(51.457709, -2.114799)","[3764, 24.76433400084034]",3764,24.76433400084034
10089,242399,The Bear,12 Market Pl,,Chippenham,SWE,United Kingdom,SN15 3HJ,8,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441249650647.0,51.457468,-2.114024,"(51.457468, -2.114024)","[3764, 24.801080344706683]",3764,24.801080344706683
10124,242769,Howard's House Hotel,Teffont Evias,,Salisbury,SWE,United Kingdom,SP3 5RJ,9,Swindon and Wiltshire,Wiltshire Regional,198901.0,Independent,Upscale Class,Small Metro/Town,Independent,198901.0,441722716392.0,51.081256,-2.014555,"(51.081256, -2.014555)","[2836, 24.007832082139892]",2836,24.00783208213989
10125,243436,The Riverbarn,Fonthill Bishop,,Salisbury,SWE,United Kingdom,SP3 5SF,4,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441747820232.0,51.095637,-2.094694,"(51.095637, -2.094694)","[2836, 25.374419431557378]",2836,25.374419431557374
10126,242500,Angel Inn,High St,,Salisbury,SWE,United Kingdom,SP3 6DJ,9,Swindon and Wiltshire,Wiltshire Regional,175301.0,Independent,Upscale Class,Small Metro/Town,Independent,175301.0,441747820696.0,51.095086,-2.129961,"(51.095086, -2.129961)","[2836, 25.65089008451928]",2836,25.65089008451928
10127,243307,The Compasses Inn,Lower Chicks Grove,Tisbury,Salisbury,SWE,United Kingdom,SP3 6NB,4,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441722714318.0,51.063813,-2.037874,"(51.063813, -2.037874)","[2836, 22.86847338706782]",2836,22.86847338706782
10128,242781,Beckford Arms,00 Fonthill Gifford,,Salisbury,SWE,United Kingdom,SP3 6PX,8,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441747870385.0,51.080119,-2.100044,"(51.080119, -2.100044)","[2836, 24.363231577018908]",2836,24.363231577018908
10141,243354,Queen's Head,North St,,Salisbury,SWE,United Kingdom,SP5 5EN,4,Swindon and Wiltshire,Wiltshire Regional,186501.0,Independent,Upscale Class,Small Metro/Town,Independent,186501.0,441722780344.0,51.029607,-1.945541,"(51.029607, -1.945541)","[2836, 20.523619723492878]",2836,20.52361972349288
10142,242783,King John Inn,B3081,,Salisbury,SWE,United Kingdom,SP5 5PS,8,Swindon and Wiltshire,Wiltshire Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441725516207.0,50.959539,-2.083718,"(50.959539, -2.083718)","[2836, 16.076308603716104]",2836,16.076308603716104
10587,249782,Llangeview Lodge,Chepstow Rd,Llangview,Usk,WWV,United Kingdom,NP15 1EY,13,Wales Provincial,Wales South Regional,,Independent,Upscale Class,Small Metro/Town,Independent,,441291673388.0,51.709127,-2.862941,"(51.709127, -2.862941)","[3764, 13.328262758608153]",3764,13.328262758608153
10591,156866,Beaufort Arms Hotel,High St,,Raglan,EWA,United Kingdom,NP15 2DY,16,Wales Provincial,Wales South Regional,,Independent,Upper Upscale Class,Small Metro/Town,Independent,,441291690412.0,51.764798,-2.853179,"(51.764798, -2.853179)","[3764, 16.281194066181353]",3764,16.281194066181353
10592,125951,The George Hotel,Moor St,,Chepstow,WWV,United Kingdom,NP16 5DB,11,Wales Provincial,Wales South Regional,,Independent,Upscale Class,Urban,Independent,,441291625363.0,51.6408,-2.676531,"(51.6408, -2.676531)","[3764, 5.6374505359288]",3764,5.6374505359288
10593,124341,The Beaufort Hotel,Beaufort Sq,,Chepstow,WWV,United Kingdom,NP16 5EP,25,Wales Provincial,Wales South Regional,,Jarvis,Upscale Class,Suburban,Independent,200512.0,441291622497.0,51.642131,-2.674283,"(51.642131, -2.674283)","[3764, 5.723064152402297]",3764,5.723064152402297
10594,256912,The First Hurdle Guest House,9 Upper Church House St,,Chepstow,WWV,United Kingdom,NP16 5EX,12,Wales Provincial,Wales South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441291622189.0,51.64275,-2.673011,"(51.64275, -2.673011)","[3764, 5.763050186651359]",3764,5.763050186651359
10595,156345,Castle View Hotel,16 Bridge St,,Chepstow,WWV,United Kingdom,NP16 5EZ,14,Wales Provincial,Wales South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441291620349.0,51.644454,-2.672567,"(51.644454, -2.672567)","[3764, 5.879863029344153]",3764,5.879863029344153
10596,249799,Coach & Horses Inn,Welsh St,,Chepstow,WWV,United Kingdom,NP16 5LN,5,Wales Provincial,Wales South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441291622626.0,51.641665,-2.67793,"(51.641665, -2.67793)","[3764, 5.7017094731031195]",3764,5.70170947310312
10597,249837,Huntsman Hotel,Usk Rd,Shirenewton,Chepstow,WWV,United Kingdom,NP16 6BU,9,Wales Provincial,Wales South Regional,,Independent,Upper Midscale Class,Small Metro/Town,Independent,,441291641521.0,51.644293,-2.757287,"(51.644293, -2.757287)","[3764, 7.029584914309356]",3764,7.029584914309356
10598,249879,Fountain Inn,Trellech Gran,,Chepstow,WWV,United Kingdom,NP16 6QW,3,Wales Provincial,Wales South Regional,175301.0,Independent,Upper Midscale Class,Small Metro/Town,Independent,175301.0,441291689303.0,51.706563,-2.720716,"(51.706563, -2.720716)","[3764, 10.4247161043027]",3764,10.4247161043027
